0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
68,0.6673141392,0.5379241291,0.366593014,0.1731349146,0.3903953317,0.1500976053,0.9125651633,0.9923237278,0.1851633862,0.4458523411,0.0091336742,0.8591910154,0.4101988552,0.0479681604,0.4288439471,0.7881996026,0.6888089818,0.0363105419,0.7878668737,0.7941484326,0.4813008397,0.0517827584,0.7872973527,0.1175749032,0.1558543821,0.108493187,0.8605073616,0.1553012668,0.3220487526,0.4962057499,0.3700260208,0.9893628918,0.034129879,0.7366190348,0.1624978064,0.4245252106,0.8867166401,0.0750629697,0.4168489389,0.0718800263,0.5209153108,0.4259826131,0.9310710421,0.931114166,0.4739507735,0.3599149892,0.7193137687,0.1627597553,0.3962255316,0.5071806423,0.9569081883,0.8775263713,0.5589634012,0.744205541,0.9951012745,0.7148177833,0.8526987284,0.8556086365,0.8701190501,0.174747481,0.3518143864,0.2401450709,0.1641103732,0.3859442654,0.9767641057,0.3266081796,0.8104694765,0.8634807458,0.4016711498,0.2273184154,0.9353607725,0.9225864606,0.6533010285,0.8664318146,0.8537006271,0.127251802,0.2263468038,0.5730143958,0.2900115578,0.6225723354,0.7154894965,0.5518974965,0.2246375955,0.5876753661,0.146690778,0.8864957085,0.90597264,0.5476753814,0.8801826495,0.2465043101,0.419232456,0.126958075,0.1527446741,0.790703644,0.0349168335,0.1555721057,0.4721109802,0.322707694,0.0375885125,0.573664709
69,0.246919746,0.5000987067,0.6391584398,0.991125287,0.4951999816,0.3539762232,0.8438240155,0.3508086181,0.2240952733,0.0185714969,0.7026230046,0.4642403447,0.1826818702,0.08856727,0.4410044504,0.5092900498,0.8990367465,0.3044851967,0.9109611996,0.1263551619,0.2398459692,0.8335476606,0.7796561904,0.1062777839,0.6872482877,0.9069079929,0.3326245877,0.2602626835,0.1969195507,0.9551969236,0.3404577221,0.4438392967,0.4552956303,0.9796161619,0.4349645837,0.9504956119,0.3335923851,0.2787885997,0.30130423,0.5576876588,0.2973600966,0.0039272346,0.0219280035,0.4800419668,0.092494505,0.462932454,0.9893320166,0.9915312515,0.7674176507,0.9002932166,0.1178864138,0.0072636199,0.7338408772,0.8975426042,0.1135414038,0.4210891649,0.8044505971,0.4461659919,0.6813518484,0.0013701478,0.4013629155,0.021809571,0.4452094445,0.8566585458,0.0014257329,0.8801740287,0.8071541581,0.3350181184,0.1589626283,0.1084583881,0.8927057772,0.4563227249,0.1123856232,0.9146337807,0.9363646917,0.2048801281,0.3775662347,0.9256967083,0.1964113796,0.1449838858,0.8149009715,0.9334537564,0.6340520382,0.7274372526,0.5376233226,0.2484413995,0.3957682457,0.6662196089,0.1210378576,0.9218006562,0.6327922735,0.8365273541,0.4736981527,0.857429869,0.4242027206,0.6203889311,0.7439255775,0.3301753607,0.1680643125,0.624108227
70,0.3142977934,0.1522475057,0.559830802,0.2118403981,0.26578891,0.9809199669,0.0162909953,0.7119549019,0.6622718158,0.0176611436,0.1133178174,0.6840813868,0.4628705881,0.9699763632,0.6855071196,0.3430446167,0.7771305214,0.020525238,0.5020072451,0.88558891,0.9132310152,0.95832997,0.9979745331,0.8278647959,0.8946946617,0.2028546613,0.2054310311,0.8203913704,0.3992660409,0.3504149169,0.6463812953,0.7135638348,0.5026624226,0.2062120978,0.9254042329,0.7684513326,0.1871320647,0.9416952282,0.4804062345,0.8494038805,0.9593563718,0.593724052,0.5334852673,0.4222269603,0.5637004157,0.2189923874,0.7652715771,0.340830937,0.2395176254,0.2672788226,0.226419847,0.1527486411,0.2256087926,0.2243943801,0.980613437,0.1203034548,0.4272490414,0.1860444681,0.9406948253,0.8265150827,0.536459385,0.5870761205,0.5400789175,0.039121808,0.7932882183,0.4654831504,0.8075731406,0.9804202835,0.4071783787,0.2879793756,0.829824164,0.3665347509,0.8817034275,0.3633094318,0.7887617112,0.4454038432,0.5823018192,0.5540332883,0.7862347807,0.8218194447,0.5766796712,0.5872967686,0.7510663024,0.7294243453,0.3780004126,0.7859831359,0.884996451,0.8501113933,0.1086908299,0.922584964,0.4237761023,0.9235918014,0.8560387203,0.0578281404,0.6510290541,0.3936620429,0.3062695405,0.0467972998,0.0598816522,0.4273073981
71,0.0126546277,0.9745680857,0.046920904,0.2370490083,0.9551815232,0.1672243588,0.6642980496,0.1412259913,0.107919184,0.4908131324,0.6776853767,0.6949953046,0.0308920499,0.7168071847,0.4882835234,0.4963752003,0.5243803253,0.4687038069,0.9035535795,0.8123597009,0.2985279709,0.2700883304,0.6940631289,0.6618374027,0.0588500416,0.1394669721,0.244139222,0.6128833299,0.9257017528,0.0659586671,0.4341954412,0.9383563809,0.0405267528,0.4811163452,0.1754053892,0.9957082761,0.6483407039,0.8397034388,0.1369342678,0.7562598879,0.3305165716,0.8146196445,0.4512551925,0.3614086215,0.5314268293,0.9395387159,0.8577838223,0.0558071546,0.4082425227,0.7613374018,0.868166856,0.7067704941,0.0314257322,0.5622299849,0.3686078968,0.0902757738,0.701696957,0.6127471193,0.7031591036,0.6273987102,0.6787057864,0.1373545448,0.5657550911,0.7192325392,0.61847089,0.7411604803,0.7149408157,0.2668115939,0.5808639191,0.8518750835,0.0230714818,0.9113804908,0.6664947281,0.4743266748,0.2727891128,0.1979215574,0.4138653907,0.1305729351,0.253728712,0.8221079139,0.968597956,0.6926739258,0.2638347526,0.4422961092,0.5501037948,0.6880374732,0.0626850403,0.2940293723,0.0182128339,0.2307493528,0.9181375997,0.5948925051,0.8180461214,0.6692039021,0.3243168509,0.196046534,0.4551870381,0.2093133018,0.0461579273,0.5638778685
72,0.121895568,0.528878408,0.9233360691,0.6841255529,0.8974863049,0.0136118429,0.3858225103,0.5102334241,0.7167709465,0.0132212206,0.1889392105,0.8541254918,0.5789763117,0.9081717501,0.4725963818,0.320136792,0.6231125658,0.7394079762,0.9010007111,0.4749876494,0.762479458,0.8123812024,0.1414823774,0.2368061328,0.0851703151,0.3394039348,0.650671524,0.2157432502,0.5931326468,0.4727794379,0.1076535871,0.7150282152,0.0016578459,0.0309896562,0.3991537681,0.8991441508,0.0446014991,0.7849762784,0.4093775754,0.7613724456,0.798197499,0.5983167859,0.6154979374,0.3771738107,0.506488536,0.0880943197,0.6973106028,0.1296011019,0.8275022958,0.5983113144,0.6045887512,0.5899817538,0.4106925167,0.7460711286,0.8267878871,0.4958628318,0.0854750634,0.4774594111,0.711606082,0.6786077106,0.950238849,0.8192596692,0.3936359258,0.951896695,0.8502493254,0.7927896939,0.8510408457,0.8948508245,0.5777659728,0.2604184211,0.6562232701,0.3759634718,0.8587352075,0.271721208,0.753137283,0.3652237435,0.3598155277,0.4504478858,0.4948248458,0.1873178235,0.1318982658,0.46993403,0.4874696699,0.9879369861,0.5277621704,0.1384987244,0.3815990295,0.8340317109,0.1852960242,0.4414806818,0.2613391094,0.1538939807,0.1341546075,0.525173862,0.5961900898,0.6842584023,0.2132113352,0.6588751301,0.9782877746,0.2314241691
73,0.099413597,0.7772995774,0.4594517169,0.8454847261,0.6040874645,0.9553145487,0.9309597895,0.0815468756,0.6669206307,0.6095675002,0.0317857247,0.4861802999,0.003203426,0.9836824196,0.3364296253,0.7959931204,0.8347232658,0.2312804498,0.3737590932,0.095141687,0.8875037204,0.7497225651,0.9538768944,0.1592249284,0.5028598481,0.3191006384,0.519040456,0.9533077343,0.8139254842,0.7063582796,0.0020669345,0.9133390812,0.4836578569,0.4615186518,0.7588238074,0.0877453219,0.4168332005,0.6897835974,0.1692921976,0.0837538317,0.2993510976,0.2010779227,0.5699341316,0.302554524,0.1847603424,0.9063637573,0.0985476444,0.0194836082,0.1376442071,0.4723067377,0.1146252956,0.0251479275,0.2220293027,0.0685021901,0.1843728558,0.7248891513,0.3876028284,0.7034133119,0.6781968856,0.2015283126,0.4097715914,0.6802638201,0.1148673943,0.8934294488,0.1417824719,0.8736912017,0.9811747707,0.5586156729,0.563474799,0.1504669683,0.6423695046,0.8628258971,0.351544891,0.2123036361,0.1653804211,0.5363052338,0.1186673935,0.2639280655,0.555788842,0.256311601,0.889624483,0.8964253743,0.8263166747,0.7076706043,0.5656292764,0.1506335256,0.9037171383,0.020816315,0.3599468274,0.9498750661,0.5846941834,0.4918450937,0.419809096,0.0721638533,0.4797820798,0.9475712664,0.2106625778,0.8613811093,0.7816029778,0.3959586024
74,0.6704141377,0.2814595285,0.958264106,0.7389163282,0.4658323848,0.6831532572,0.1265191566,0.1692456966,0.3613501429,0.3280474697,0.5790172885,0.0416139634,0.442914864,0.4724467373,0.1833964353,0.3166060657,0.4536215081,0.7420121082,0.8800808652,0.6040884764,0.3843816128,0.7429067623,0.9556333679,0.5966852494,0.9082871834,0.4919386017,0.7153526428,0.1722152489,0.0477274437,0.9716642438,0.9084500521,0.7181415819,0.2531237728,0.8667141581,0.45705791,0.7189561576,0.5498674158,0.5835770667,0.8882018542,0.9112175587,0.9116245364,0.4672191427,0.9528315221,0.3545394004,0.9396658801,0.1362279579,0.6711454666,0.3932873881,0.8782400661,0.5512263319,0.997375865,0.2626216793,0.2941330941,0.9530092329,0.8593069287,0.2024202775,0.4449478346,0.5746595715,0.3746355264,0.4926752783,0.5463238158,0.2830855786,0.2108168602,0.7994475886,0.1497997367,0.6678747702,0.5184037462,0.6996671525,0.2514518374,0.4066056004,0.6108847116,0.1630763737,0.8738247436,0.5637162337,0.5176157746,0.8134906236,0.6999441916,0.1887612413,0.2067780122,0.5781842582,0.3028617911,0.0429420872,0.5498525831,0.4370163986,0.5681159492,0.1460426729,0.121274801,0.7813272844,0.804917803,0.099562576,0.0127514536,0.694542286,0.9959879504,0.8390681283,0.4022128903,0.5616172273,0.9897016538,0.3059300287,0.5824335422,0.3496484817
75,0.2041538772,0.8408059375,0.0341206673,0.1571631101,0.7001128662,0.2365409448,0.6021109447,0.2747724378,0.6111764712,0.094786223,0.8210962536,0.8942620498,0.3056030837,0.6205438422,0.0440617865,0.9734778539,0.1389475884,0.7437289394,0.2249296913,0.5455531892,0.3546136511,0.3880060655,0.4193779328,0.9183298848,0.9056218402,0.2328685564,0.6182740768,0.0943830814,0.4396465686,0.196458335,0.8343706545,0.6438004458,0.0372642726,0.8684913218,0.8009635559,0.7373771388,0.1050322666,0.4030745006,0.0121495766,0.7162087378,0.4978607241,0.8332458306,0.6104707876,0.8034638078,0.4537896728,0.6545325741,0.7769416617,0.5927372617,0.3982615136,0.0018713535,0.1382904509,0.7528751646,0.389877419,0.5576683837,0.6712050498,0.2954992591,0.7905369401,0.2894791267,0.3898823406,0.2301835092,0.4859374617,0.2242529951,0.873983955,0.5232017343,0.0927443169,0.6749475114,0.2605788731,0.1977765835,0.078022012,0.2727284497,0.9139853213,0.5758827361,0.1059742803,0.5244561089,0.3793465439,0.5597639536,0.178988683,0.1562882061,0.1525012152,0.5772501971,0.2558050947,0.1671277257,0.8414935754,0.6756141908,0.239291579,0.3212756552,0.6231854577,0.4499541572,0.182656765,0.4047884354,0.8459127597,0.4855185561,0.4477305226,0.3957653427,0.9225349552,0.0158464718,0.5418080157,0.0438097562,0.7971737562,0.3467258187
76,0.2907916661,0.3301253617,0.5480369786,0.8484600498,0.0013304115,0.8435362377,0.6389969899,0.2908095382,0.2334185783,0.8691804991,0.7767469999,0.4576715734,0.7431644546,0.2999487342,0.5504158903,0.418111966,0.5605276073,0.7481924738,0.496133978,0.8332560575,0.6621777951,0.0720167146,0.9392303377,0.186633904,0.4513632585,0.4989942913,0.365622587,0.6076514646,0.6514955065,0.9428727841,0.7658110242,0.9422871727,0.2729981462,0.3138480028,0.7907472225,0.2743285578,0.1573842405,0.4297442129,0.5651380965,0.3908028188,0.298924712,0.3418850964,0.8484743922,0.0420891666,0.6418338311,0.3988902825,0.4602011326,0.2023614384,0.1470827563,0.9563351111,0.0356174959,0.8092605514,0.0283518257,0.9748478341,0.9958944554,0.4797150842,0.4738421254,0.3615170429,0.0873665493,0.1253376324,0.304389827,0.8531775735,0.067624805,0.5773879732,0.1670255768,0.858372028,0.8517165314,0.3244098173,0.2881162409,0.4168546279,0.7152126366,0.5870409529,0.7587397243,0.5636870288,0.6291301199,0.4005735554,0.9625773118,0.0893312525,0.6029349943,0.1096600681,0.1433723322,0.8099252097,0.0412681047,0.139360283,0.6489933385,0.443480995,0.7009775103,0.6386949923,0.7494110237,0.2834110525,0.988343474,0.0052161189,0.4505387782,0.8298370494,0.6808303096,0.6898303572,0.151112705,0.3040157673,0.1397845144,0.33376947
77,0.6385524902,0.9189206199,0.0740181892,0.6134003242,0.9148150752,0.5537332739,0.0872424501,0.2763321181,0.6410998232,0.2125800825,0.5807219455,0.4942773967,0.2802048875,0.1581099187,0.6613029735,0.1385769155,0.0098264501,0.9857127913,0.4266931564,0.426681078,0.700925428,0.0137341097,0.1854208028,0.2646124568,0.6428642296,0.5859943582,0.2271897686,0.7321954821,0.1889293524,0.3368498371,0.7778618461,0.8274818431,0.255770457,0.8518800354,0.4408821673,0.1705855322,0.4056133092,0.5281246174,0.4469176508,0.0467131324,0.7407046999,0.0276395963,0.5409905296,0.0209095879,0.185749515,0.2022935031,0.1594865033,0.1955759656,0.1880062944,0.5861796602,0.6222570436,0.8889317224,0.5999137699,0.8076778464,0.1535441796,0.2427779995,0.393672205,0.3807339482,0.9749734816,0.5826015575,0.7175837853,0.7528353278,0.4100834006,0.9733542423,0.6047153636,0.8509655683,0.1439397749,0.0103286728,0.3790901857,0.5908574257,0.0570418057,0.1197948861,0.618497022,0.5980323353,0.1407044739,0.8042465369,0.8003258384,0.3001909773,0.9998225025,0.9883321333,0.7088042027,0.9856972741,0.8192880261,3217637.312,0.1565347253,0.3814626168,0.7418229813,0.1723811971,0.9232706325,0.7856327379,0.9695549533,0.2699964512,0.9290050701,0.7794801635,0.3112645559,0.0683653532,0.4284735019,0.7547455509,0.7693428635,0.0671684942
78,0.6220795466,0.8772638557,0.4862844073,0.429757393,0.0308080353,0.7290624068,0.823429598,0.411541984,0.7040358889,0.406031156,0.1291257693,0.4568712167,0.8161145565,0.102480012,0.0615865802,0.6670801248,0.2464197869,0.0719152535,0.046170311,0.8372772126,0.1289570592,0.1659651971,0.4557742346,0.7269893945,0.3066696711,0.2600207715,0.5273152329,0.6068606484,0.2598432745,0.5156473662,0.4932312863,0.881922821,0.3929112223,0.9795156936,0.311680214,0.4237192576,0.7085781009,0.1351098125,0.8352612415,0.4126139898,0.5411409684,0.9643870112,0.8694852064,0.357255525,0.0668670232,0.9310717871,0.0243356503,0.3132868102,0.0029870407,0.0705059613,0.1505640228,0.1319440999,0.2364711585,0.6063382574,0.8589334944,0.5431408295,0.866359029,0.3862487273,0.1500014779,0.1262023035,0.901896094,0.6432327642,0.0081251245,0.2948073163,0.6227484583,0.319805339,0.7185265739,0.3313265592,0.4549151515,0.5537878159,0.743940549,0.9960561199,0.5181748271,0.6134257554,0.3533116449,0.5850418503,0.5444975425,0.3776472951,0.8983286605,0.5474845832,0.5041565751,0.052753916,0.0555119687,0.509372694,0.5032926942,0.885349018,0.1902030036,0.1931230519,0.036461723,0.4942187713,0.3329075663,0.370231193,0.2030229741,0.3186048409,0.1895192196,0.3595576999,0.7000674577,0.9313422008,0.531938897,0.6233380907
79,0.0488926833,0.6794286831,0.6846244149,0.6552309408,0.5383621776,0.2277652444,0.5215899698,0.9246109053,0.3777667228,0.6477922737,0.8265069993,0.020999487,0.6559173982,0.1213143156,0.6437479453,0.9757227371,0.8398408894,0.9750745045,0.4306378886,0.3936287053,0.7190150535,0.4266940085,0.9118035324,0.3324408093,0.7800056539,0.4968453827,0.8769383519,0.157652949,0.3951740433,0.4244229356,0.6058062059,0.4440667266,0.1038516187,0.2904306208,0.0992976674,0.6422137967,0.5181958657,0.6208876376,0.5668247021,0.8959625885,0.2686799113,0.3933317014,0.9169620755,0.9245973094,0.514646017,0.5607100213,0.900320047,0.3544869064,0.5357845258,0.3309579357,0.7481156122,0.2547995797,0.7576519446,0.6599191446,0.5872403891,0.5376575985,0.1567645278,0.464178741,0.6953105475,0.551938571,0.8886016766,0.3011167534,0.9960052981,0.9924532957,0.5915473746,0.0953029655,0.6346670925,0.1097432403,0.7161906031,0.2014917945,0.0057058288,0.9848705144,0.594823496,0.9226679043,0.9094678243,0.1094695129,0.4833779256,0.8097878713,0.4639564194,0.0191624518,0.7169749388,0.5014938507,0.8933345419,0.6459800093,0.2809740142,0.2045990983,0.7143453625,0.7094475161,0.9593446492,0.4836882264,0.7766160103,0.4635012243,0.5364421424,0.832127979,0.9728739182,0.0397348371,0.7174769975,0.1630769223,0.232857889,0.7539387206
80,0.2120720316,0.2739620316,0.8983977516,0.8719911766,0.8612024207,0.4360553501,0.0287557044,0.3253811616,0.1313658981,0.5806942754,0.2139828387,0.4324826514,0.5766995735,0.2064361344,0.024030026,0.6720025395,0.8411032269,0.1337732663,0.3881931426,0.0425950214,0.1394790951,0.3730636574,0.6374185174,0.0621469999,0.2825314817,0.7468880303,0.5455249255,0.092319353,0.2108444497,0.5646873773,0.23306516,0.4229164817,0.8386494089,0.1314629121,0.2949076584,0.6998518296,0.5675182622,0.3236633628,0.0252329917,0.6988841603,0.9043576382,0.2392158303,0.1313668122,0.4810572122,0.4456519648,0.1553968382,0.1530597517,0.2867551916,0.289170105,0.5412528943,0.3293502131,0.4286492001,0.9143165518,0.9667687304,0.4907962,0.1968480335,0.7136567608,0.0363211259,0.2891673865,0.9245012105,0.6010085032,0.5222325469,0.3474176922,0.4396579126,0.653695459,0.6423253505,0.1395097421,0.2212137212,0.9659887133,0.1647427338,0.9200978819,0.870346352,0.4039585642,0.0514646941,0.3514035642,0.8496105289,0.2068615323,0.5044633159,0.1363657205,0.4960316373,-212131313.212,0.6572956936,0.5657654554,0.1241699141,0.8603186677,0.8843702963,0.3136891336,0.2198763676,0.5844377545,0.2450313345,0.751815265,0.2077758452,0.9620062737,0.2533091158,0.1011103871,0.607986283,0.53428313,0.3057094854,0.3223316455,0.2437306461
81,0.4657159336,0.9246808379,0.9600327625,0.432484664,0.4154770379,0.156880796,0.1461414248,0.4517981638,0.4460481829,0.0706426357,0.0528066675,0.9682807298,0.4180603279,0.4924645801,0.6219761888,0.0603856789,0.6319743223,0.8431899101,0.0263743922,0.7967170565,0.763287792,0.8967207442,0.2006756207,0.8147524861,0.2481243084,0.0502861501,0.0216140188,0.7525876244,0.1866518706,0.5176456561,0.7983038351,0.6523678047,0.442326494,0.7583365976,0.0848524687,0.8578035324,0.9152173935,0.2309938939,0.3096016962,0.3612655764,0.3016365296,0.3624083637,0.3295463063,0.7196968575,0.8548729438,0.9515224951,0.7800825364,0.4868472666,0.7947124057,0.8064569291,0.2835643231,0.5580001976,0.7031776733,0.4842399438,0.3727526842,0.9513019822,0.5345260939,0.394366703,0.7038896065,0.7211779649,0.9120123591,0.5021934416,0.3735457696,0.3543388536,0.2605300392,0.4583982383,0.212142386,0.1757474332,0.6893921322,0.5217440822,0.5370130097,0.9910286618,0.8841524464,0.8665593164,0.7107255198,0.7390253902,0.8180818115,0.4908080562,0.2258726568,0.6127942172,0.2650541351,0.806019872,0.0203466564,0.7285553594,0.3424620149,0.8524746359,0.7014292781,0.382196852,0.5699516335,0.8645062004,0.615054741,0.323890354,0.5218018941,0.1808201964,0.4480602681,0.3821205618,0.0651904931,0.7617494017,0.6019969299,0.6496282476
82,0.5094369799,0.1707944153,0.000442659,0.9936769241,0.5435470995,0.9517446412,0.528203018,0.9379138025,0.6556342477,0.2493809829,0.8499261616,0.1578276898,0.6229267525,0.2042650152,0.418357729,0.0813249913,0.4164074012,0.5941051622,0.7707171235,0.9381514839,0.1311181723,0.7617457858,0.8223039303,0.9976774887,0.4724713056,0.5613293205,0.8157593003,0.9632793618,0.7872019778,0.4285535179,0.2605443476,0.2966389577,0.5993479332,0.2609870066,0.2903158818,0.1428950327,0.2127316478,0.8185189003,0.0808088351,0.8683658955,0.0678998833,0.9307349967,0.0261935852,0.6908266363,0.1350000123,0.4445513147,0.7721516276,0.5514074136,0.0386564769,0.5428687511,0.4895588974,0.1697746492,0.3046145369,0.3118628277,0.1674521379,0.7770858426,0.8731921487,0.9832114386,0.7403652049,0.6603941265,0.4117649565,0.0009095524,0.9570330842,0.0111128897,0.261896559,0.2473489665,0.1540079224,0.4746282068,0.0658678669,0.2348167575,0.3429941023,0.1337677501,0.1655517542,0.369187688,0.8245943864,0.3005517665,0.8137390027,0.596746014,0.8519591806,0.8523954796,0.0067807366,0.3538121949,0.8574040928,0.9687870103,0.6071213107,0.9585144799,0.5767732933,0.1414044406,0.2642239658,0.8991049388,0.3851350867,0.5292781009,0.7051248113,0.4054817432,0.2578334603,0.0475868261,0.2579563791,0.9592627385,0.4297836781,0.8279080126
83,0.341518078,0.0221701292,0.4442293025,0.6533809062,0.1896222671,0.2213151455,0.526573055,0.1728337058,0.9616803504,0.1869671815,0.5845986623,0.9625899028,0.1440002657,0.5957115521,0.2244864618,0.3913492323,0.7497194745,0.6991146686,0.4572170991,0.984536232,0.0421087709,0.5909848497,0.1500879866,0.4112964589,0.4155792361,0.4506397531,0.2250354616,0.0123252505,0.3025989337,0.0774309416,0.1519400161,0.6441170122,0.0996010709,0.5961693185,0.2974979184,0.289223338,0.817484464,0.8240709733,0.4620570443,0.7791648144,0.0110381548,0.0466557066,0.7417547172,0.1550384206,0.6423672591,0.966241179,0.5463876533,0.3920867336,0.6653558477,0.0036047525,0.376622966,0.7074646191,0.5945896022,0.5267109526,0.118761078,0.0101688388,0.9773507058,0.3437965401,0.0224940893,0.2799496399,0.4212274817,0.1744341054,0.9240666521,0.5208285525,0.7706034239,0.2215645704,0.8100518906,0.5880878884,0.0456355438,0.2721089348,0.3672527028,0.0566736986,0.3187646419,0.1090074205,0.2117121192,0.961131901,0.0752485995,0.7580997725,0.3532186346,0.7406044477,0.8237689389,0.0448384192,0.151798367,0.345570833,0.2256586156,0.5998586351,0.7276913952,0.2908491087,0.3616080373,0.3296883251,0.9404773563,0.3683887739,0.68350052,0.7978814491,0.3371757842,0.2906218306,0.7563959295,0.9139490775,0.4320262712,0.0206198953
84,0.7298416006,0.4480690667,0.3562941276,0.2565525533,0.5668301447,0.3664629664,0.2339032595,0.9106266848,0.3889570558,0.5138528994,0.3318541665,0.5633911612,0.4379195515,0.852682719,0.3339945856,0.6594841219,0.66273461,0.922082474,0.7051196657,0.9348435448,0.2893351768,0.7617933643,0.2536081867,0.3983425973,0.9735054835,0.2147400877,0.4735911973,0.7316052564,0.5679587228,0.2141956449,0.4933097819,0.2978003235,0.6622647117,0.8496039095,0.5543528772,0.2290948564,0.2160668764,0.7882561367,0.1397215417,0.6050239322,0.3021090361,0.4715757081,0.1684150938,0.7400285876,0.3242584276,0.5024096793,0.3995127096,0.9869930376,0.4244921533,0.1046323753,0.9218365825,0.7138273302,0.8664257396,0.1754447697,0.1121699279,0.8399312231,0.3901848574,0.5857611252,0.5715364795,0.9581435802,0.7999567701,0.0648462614,0.2559439042,0.4622214818,0.9144501714,0.8102967814,0.6913163383,0.1305170478,0.5985529181,0.8310378799,0.73554098,0.9006619542,0.3026135885,0.9039560738,0.6406905418,0.6268720161,0.4063657532,0.0402032514,0.6138650537,0.8308579065,0.8130540163,0.817161358,0.5498979962,0.5181788276,0.2226431011,0.8077314566,0.5657656537,0.4805994807,0.7669941955,0.9955493319,0.3085074932,0.5907631344,0.0403877511,0.4603058603,0.9363339678,0.2660463671,0.0601644958,0.664025363,0.5568954758,0.4217725331
85,0.5357016362,0.5446852371,0.0112613663,0.7111464059,0.656855165,0.8511925894,0.1013312638,0.2426162902,0.4227290694,0.059474844,0.0425730604,0.4875753308,0.3154187482,0.5047945422,0.4020255022,0.1257155295,0.1961108805,0.53254255,0.7242684476,0.0271487609,0.2680835305,0.6249304018,0.3297623494,0.1720396043,0.2656209436,0.9566343655,0.5784053579,0.305824195,0.5704994192,0.4092632644,0.4506598217,0.1062010555,0.9539485015,0.461921188,0.8173474618,0.6108036665,0.3131137779,0.9186787256,0.8534199568,0.7358428473,0.9781535696,0.8959930171,0.223418178,0.2935723183,0.4007875593,0.6254436807,0.4192878478,0.5968984403,0.1579862307,0.1435562959,0.6240472011,0.4260697612,0.7684866977,0.9538095505,0.5981093659,0.0341076418,0.910443916,0.1765147238,0.3399318368,0.4809433352,0.5857779882,0.790591659,0.5871443907,0.5397264902,0.2525128471,0.4044918525,0.1505301567,0.565626625,0.3231705781,0.0039501139,0.3014694722,0.3013241482,0.899943131,0.5248876507,0.5948964665,0.3007306908,0.1503313314,0.0141843143,0.8976291311,0.3083175621,0.9937136881,0.4973728326,0.790161307,0.6772142081,0.2952542817,0.1273370911,0.9678360387,0.0516502112,0.0412861686,0.3998623099,0.0722701065,0.8543401849,0.2170236679,0.6221681028,0.372519013,0.439666769,0.4298995598,0.9382846667,0.9202662497,0.1968937553
86,0.5216763322,0.7343873237,0.9262273083,0.4754858827,0.3324966896,0.9603349501,0.3859297987,0.5090114134,0.3002667869,0.8668731339,0.0947894016,0.090858446,0.4540175246,0.6345158918,0.3433712935,0.8585093776,0.7850460489,0.9089979185,0.1816799557,0.7889961628,0.2104673912,0.4830041039,0.6889392938,0.7353550419,0.0779005704,0.9896699847,0.8856863733,0.0920848851,0.8872991158,0.1940039354,0.2498254953,0.408975448,0.9283912592,0.1760528036,0.8844613307,0.2608879488,0.1363877538,0.2703911294,0.7698993622,0.4366545412,0.1372642634,0.8646887643,0.5275129871,0.5912817884,0.4992046561,0.8708842807,0.449791166,0.284250705,0.7798821996,0.6314711217,0.0732468679,0.9903495908,0.114475226,0.7621861622,0.7257046327,0.1923757964,0.7518561468,0.611391006,0.2844606815,0.6391552631,0.8053949415,0.5342861773,0.0481307111,0.7337862011,0.7103389809,0.9325920423,0.9946741499,0.8467267351,0.2029831717,0.7645735126,0.2833812763,0.3402474355,0.6292622769,0.8108942634,0.9315292239,0.128466933,0.6817785446,0.3813203899,0.4127176385,0.4616607442,0.9338339991,0.2287737434,0.7876568898,0.9742217502,0.6890796036,0.7239908576,0.2402681173,0.7492440995,0.3880162206,0.7971635936,0.1710166326,0.3817299088,0.2945364262,0.9611779395,0.0589441168,0.5897907079,0.0885150307,0.0267801555,0.6414409196,0.1298011993
